id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season,league
1513,Mauro Icardi,36,2897,22,20.0405349470675,6,4.607649671845138,121,34,4,0,F S,Inter,18,16.234040889889002,23.24298907443881,4.910617297515273,2014-2015,serie_a
1955,Luca Toni,38,3228,22,21.20476857945323,2,2.9142517521977425,125,27,3,0,F S,Verona,18,16.63697560504079,18.81056160479784,3.106041894294321,2014-2015,serie_a
3848,Carlos Tévez,32,2594,20,13.372144434601068,7,5.016579711809754,114,61,6,0,F M S,Juventus,18,10.327028889209032,20.007632218301296,8.90753672271967,2014-2015,serie_a
1293,Gonzalo Higuaín,37,2786,18,21.097411520779133,7,4.082173843868077,113,49,5,0,F S,Napoli,15,15.768319822847843,22.71157662756741,4.917353065684438,2014-2015,serie_a
2014,Jérémy Menez,33,2713,16,10.936868623830378,4,4.379691986367106,78,46,3,1,F M S,AC Milan,8,4.846598354168236,13.755915867164733,6.889687442686409,2014-2015,serie_a
1383,Manolo Gabbiadini,33,1837,15,6.800542115233839,3,4.417004995979369,87,32,5,0,F M S,"Napoli,Sampdoria",15,6.800542115233839,10.329794333316386,3.19258803781122,2014-2015,serie_a
1612,Domenico Berardi,32,2700,15,12.36861006822437,10,5.605741487815976,95,48,13,1,F,Sassuolo,9,7.039558225311339,14.382553394883873,5.761783210560679,2014-2015,serie_a
1888,Antonio Di Natale,33,2388,14,7.981888828799128,7,5.763606561347842,76,58,4,0,F S,Udinese,13,7.220589963719249,10.204479798674583,0.9013021672144532,2014-2015,serie_a
1185,Iago Falque,32,2369,13,9.2512801066041,3,4.478685908019543,62,48,6,0,F M S,Genoa,11,7.728682436048984,15.056407999247313,5.32973524928093,2014-2015,serie_a
1230,Fabio Quagliarella,34,2810,13,12.63739600405097,4,5.061527685262263,124,37,3,0,F M S,Torino,10,10.353499498218298,14.62171956151724,1.977236760314554,2014-2015,serie_a
1294,Paulo Dybala,34,2972,13,16.08828896470368,10,5.27936016023159,117,58,3,0,F,Palermo,10,13.80447238869965,21.39678017795086,7.618318795226514,2014-2015,serie_a
1878,Miroslav Klose,34,1828,13,11.33358507975936,6,4.195739805698395,38,22,5,0,F S,Lazio,13,11.33358507975936,16.795615192502737,3.697895733639598,2014-2015,serie_a
1382,José Callejón,38,2974,11,10.127578787505628,3,6.018208951689303,84,58,1,0,M S,Napoli,11,10.127578787505628,23.40731094777584,10.030327338725328,2014-2015,serie_a
1642,Simone Zaza,31,2597,11,10.17419253475964,2,1.856889994814992,77,14,11,0,F S,Sassuolo,10,8.651594804599881,11.206028249114752,1.6126222051680088,2014-2015,serie_a
1147,Cyril Théréau,37,2476,10,6.998357839882374,0,1.6587732816115022,50,24,3,0,F M S,Udinese,10,6.998357839882374,11.675082703121006,4.885954619385302,2014-2015,serie_a
1207,Marco Parolo,34,3009,10,5.637843886390328,2,1.7709344876930118,65,30,9,1,M,Lazio,10,5.637843886390328,12.886943457648158,7.551661330275238,2014-2015,serie_a
1208,Felipe Anderson,32,2095,10,6.354090019129217,7,8.058041353709996,65,35,5,0,F M S,Lazio,10,6.354090019129217,20.190953455865383,8.09505034610629,2014-2015,serie_a
1315,Massimo Maccarone,34,2507,10,8.975992960855365,7,7.552496573887765,87,50,4,0,F S,Empoli,9,8.214694125577807,14.702128004282711,3.10627653170377,2014-2015,serie_a
1517,Antonio Candreva,34,2656,10,10.51412931457162,9,8.076554521918297,117,58,6,0,F M S,Lazio,8,8.230272803455591,18.70710145868361,7.250304103828967,2014-2015,serie_a
1836,Franco Vázquez,37,3231,10,9.117931227199731,10,9.239036513492463,99,68,7,0,F M,Palermo,9,7.5953335938975215,24.593129739165303,13.665066208690403,2014-2015,serie_a
716,Alberto Paloschi,37,2642,9,9.923600168898702,3,2.1521526761353016,79,26,2,0,F S,Chievo,9,9.162301318719985,9.964204888790846,1.4591961354017258,2014-2015,serie_a
1101,Luca Rigoni,31,2704,9,5.997137866914272,1,1.8997528227046128,30,23,11,0,M,Palermo,9,5.997137866914272,10.247754727490246,4.148251068778336,2014-2015,serie_a
1188,Maxi López,31,1573,9,9.392880426719785,2,1.8227788414806128,52,20,3,0,F S,"Chievo,Torino",9,9.392880426719785,10.834513742476702,1.967516493052244,2014-2015,serie_a
1468,Gregoire Defrel,34,2708,9,4.01127125043422,5,3.624197428114712,56,41,7,0,D F M S,Cesena,9,4.01127125043422,9.58839443232864,2.857315863482654,2014-2015,serie_a
1494,Mauricio Pinilla,26,1648,9,8.122705548070371,2,1.7165909251198173,65,13,8,1,F S,"Atalanta,Genoa",8,6.600107877515256,7.158051632344723,1.951383087784052,2014-2015,serie_a
1514,Éder,30,2373,9,7.370070978999138,4,4.413826843723655,83,34,5,0,F M S,Sampdoria,8,6.608772180974484,10.313982868567107,2.9964037723839283,2014-2015,serie_a
1879,Stefano Mauri,29,1898,9,7.055956742726266,2,1.9690094459801912,43,23,5,0,F M S,Lazio,9,7.055956742726266,11.463569074869156,4.800602121278644,2014-2015,serie_a
1187,Adem Ljajic,32,2024,8,6.610197981819511,2,3.239166914485395,50,44,2,0,F M S,Roma,7,5.0876003708690405,10.48856458440423,4.281851134262979,2014-2015,serie_a
1213,Filip Djordjevic,24,1485,8,5.864980418235064,2,1.561488078907132,34,16,2,0,F S,Lazio,8,5.864980418235064,7.369786955416202,0.4915447710081935,2014-2015,serie_a
1255,Francesco Totti,27,1765,8,6.941790129989386,6,3.9552316926419735,52,47,5,0,F S,Roma,4,3.896594800055027,9.901213757693768,5.067364572547376,2014-2015,serie_a
1426,Josip Ilicic,25,1528,8,4.872598621994257,3,4.165326850488782,72,44,6,0,F M S,Fiorentina,7,4.111299846321344,8.42540667578578,3.952688835561276,2014-2015,serie_a
1518,Rodrigo Palacio,35,2645,8,11.22072902135551,5,5.549903377890587,58,62,3,0,F M S,Inter,8,10.45943015627563,17.9562742523849,6.5271936589851975,2014-2015,serie_a
1580,Mattia Destro,31,1663,8,8.238391309976578,0,0.3227579705417156,41,7,5,0,F S,"AC Milan,Roma",8,8.238391309976578,9.835567662492394,2.7634819950908422,2014-2015,serie_a
1611,Franco Brienza,30,2513,8,6.41928849928081,4,5.028767028823495,53,52,2,0,F M S,Cesena,5,4.135392053052783,10.538085583597422,4.629649226553738,2014-2015,serie_a
1740,Paul Pogba,26,2110,8,4.495958996936679,3,3.842502973973751,56,37,4,0,M S,Juventus,8,4.495958996936679,13.784531138837336,7.027708617970347,2014-2015,serie_a
1804,Álvaro Morata,29,1309,8,5.009029731154442,5,1.8117073997855184,51,19,6,1,F S,Juventus,8,5.009029731154442,8.702469807118177,2.4549084026366472,2014-2015,serie_a
1984,Germán Denis,32,2325,8,8.567573076114058,0,1.8327204948291185,54,37,4,0,F S,Atalanta,5,5.522377794608474,8.199358515441418,1.9152593249455088,2014-2015,serie_a
222,Arturo Vidal,28,2094,7,6.3325151624158025,4,3.844552844762802,53,37,7,0,M S,Juventus,5,4.048618701286614,12.663057623431088,7.854537315666676,2014-2015,serie_a
1104,Leonardo Pavoletti,19,633,7,5.597619662061334,3,0.5380689296871424,26,9,4,0,F S,"Genoa,Sassuolo",7,5.597619662061334,5.821299161761999,1.1754418034106493,2014-2015,serie_a
1121,Giacomo Bonaventura,34,2664,7,5.904543465934694,4,4.090717790648341,61,44,3,1,F M S,"AC Milan,Atalanta",7,5.904543465934694,11.33808059245348,2.8566295132040977,2014-2015,serie_a
1313,Riccardo Saponara,18,1329,7,5.481223972514272,3,2.4814653638750315,52,23,2,1,M,"AC Milan,Empoli",6,4.719925196841359,9.235049178823829,3.59297059290111,2014-2015,serie_a
1347,Sergio Pellissier,27,1110,7,4.924367818981409,1,1.3083139434456823,29,13,0,0,F S,Chievo,6,4.163069028407335,5.108891265466809,0.4483275078237057,2014-2015,serie_a
1381,Marek Hamsik,35,2319,7,7.829731174744666,10,8.202062137424946,82,69,1,0,M S,Napoli,7,7.829731174744666,23.07313366606832,9.989368945360184,2014-2015,serie_a
1406,Marco Sau,28,1812,7,4.055318893864751,5,3.2673925571143627,37,33,3,0,F M S,Cagliari,7,4.055318893864751,9.078776253387332,2.413597580976784,2014-2015,serie_a
1418,Gonzalo Rodríguez,30,2685,7,5.228588350117207,0,0.64558519795537,20,5,9,1,D,Fiorentina,6,2.9446918442845345,7.647633573971689,7.009212790988386,2014-2015,serie_a
1434,Khouma Babacar,20,1151,7,6.163025353103876,2,1.9176645800471304,40,11,2,0,F S,Fiorentina,7,5.401726517826319,7.65267364308238,0.9927620254456996,2014-2015,serie_a
1472,Alessandro Matri,21,1359,7,6.6049394607543945,5,4.031932527199388,36,26,2,0,F S,"Genoa,Juventus",7,5.843640625476837,8.717939665541053,1.695214111357927,2014-2015,serie_a
1728,Fernando Llorente,31,1969,7,7.351269781589508,1,1.1787963593378663,49,23,0,0,F S,Juventus,7,7.351269781589508,11.054896329529583,5.162516835145652,2014-2015,serie_a
1800,Kamil Glik,32,2794,7,3.0339874401688576,0,0.2245238171890378,18,5,7,1,D S,Torino,7,3.0339874401688576,5.990688625723124,5.962522838264704,2014-2015,serie_a
1124,Keisuke Honda,29,2175,6,4.681833461858332,4,3.006778459995985,43,32,3,0,F M S,AC Milan,6,4.681833461858332,9.858669832348824,4.404648607596755,2014-2015,serie_a
